workload,qd_from_filename,run_count,bandwidth_mib_s_mean,bandwidth_mib_s_std,bandwidth_mib_s_min,bandwidth_mib_s_max,bandwidth_mib_s_range,bandwidth_mib_s_cv,iops_mean,iops_std,iops_min,iops_max,iops_range,iops_cv,clat_mean_us_mean,clat_mean_us_std,clat_mean_us_min,clat_mean_us_max,clat_mean_us_range,clat_mean_us_cv,clat_p95_us_mean,clat_p95_us_std,clat_p95_us_min,clat_p95_us_max,clat_p95_us_range,clat_p95_us_cv,clat_p99_us_mean,clat_p99_us_std,clat_p99_us_min,clat_p99_us_max,clat_p99_us_range,clat_p99_us_cv,clat_p999_us_mean,clat_p999_us_std,clat_p999_us_min,clat_p999_us_max,clat_p999_us_range,clat_p999_us_cv
rand_read,1,3,20.41212272644043,0.7840598731482529,19.897643089294437,21.31452369689941,1.4168806076049734,0.03841148143463966,5225.4924833333325,200.73015457131274,5093.763541,5456.518116,362.75457499999993,0.03841363377931171,168.00604396566666,6.657541375468432,160.356919555,172.494706298,12.13778674300002,0.039626796859932915,243.37066666666666,8.276893459102467,234.496,250.88,16.383999999999986,0.03400941277133837,286.0373333333334,16.553786918204935,268.288,301.056,32.76799999999997,0.057872819345976746,411.64799999999997,26.85926819554099,382.976,436.224,53.24799999999999,0.06524814452041791
rand_read,4,3,80.78584829966228,1.3920477432667924,79.57599258422852,82.30728244781494,2.731289863586426,0.01723133163253064,20681.077297666667,356.36412298886324,20371.354288,21070.564315,699.210027000001,0.017231410040185375,167.8395535103333,3.452652388133688,164.24353168399998,171.12829537899998,6.884763695000004,0.020571148551828816,260.096,4.692557511634784,254.976,264.192,9.216000000000008,0.018041636594314348,314.7093333333333,2.3648267026007095,313.344,317.44,4.096000000000004,0.007514320206372578,410.28266666666667,2.3648267026007095,407.552,411.648,4.096000000000004,0.0057638961982325425
rand_read,16,3,203.93547598520914,13.028706340201607,194.91082000732425,218.8720006942749,23.961180686950655,0.06388641445172856,52207.00421099999,3335.3217424260565,49896.770108,56030.732309,6133.962201000002,0.06388648023062211,239.5097566116667,6.383963769146715,232.153994012,243.605442697,11.451448685000003,0.026654295254858722,397.99466666666666,6.256743348846379,391.168,403.456,12.288000000000011,0.015720671337755895,505.856,4.096000000000004,501.76,509.952,8.192000000000007,0.008097165991902841,711.3386666666665,25.026973395385454,684.032,733.184,49.15199999999993,0.035182922801964174
rand_read,32,3,209.96040503184,8.141181105113972,203.04297065734863,218.93189430236816,15.888923645019531,0.03877483996984756,53749.11947400001,2084.284642859169,51978.334056,56046.065131,4067.7310750000033,0.03877802396125572,386.45600181266667,8.306904523323247,377.085684857,392.916697638,15.831012781000027,0.021495084781604695,651.264,14.188960215604258,634.88,659.456,24.576000000000022,0.021786802610929298,804.1813333333333,12.513486697692757,790.528,815.104,24.576000000000022,0.015560528675571625,1078.6133333333335,25.026973395385514,1056.768,1105.92,49.152000000000044,0.023202914911168826
rand_write,1,3,46.055755933125816,1.9257022807372284,44.82663059234619,48.2750825881958,3.4484519958496094,0.04181241284006714,11790.251436,492.96923978278573,11475.617479,12358.388054,882.7705749999986,0.04181159684835628,50.801195736000004,3.113299307875044,47.256340839,53.091441106,5.835100266999994,0.06128397693735427,76.544,11.971935181916082,62.72,83.456,20.736000000000004,0.15640592576708928,108.37333333333333,7.54802155093196,99.84,114.176,14.335999999999999,0.06964832877951488,160.768,5.418498685060286,154.624,164.864,10.240000000000009,0.033703838357510736
rand_write,4,3,124.4115645090739,5.9285281968660195,117.72732543945312,129.03358936309814,11.30626392364502,0.04765254918431337,31849.249469666665,1517.697402064502,30138.095397,33032.498917,2894.403519999996,0.04765253270755916,73.57694912666666,3.4611753342070926,71.07544533400001,77.527070167,6.451624832999997,0.04704157178695319,116.90666666666668,2.5770101539057513,114.176,119.296,5.1200000000000045,0.022043312219768626,158.72,5.418498685060286,154.624,164.864,10.240000000000009,0.034138726594381844,266.23999999999995,23.14783652957657,250.88,292.864,41.98399999999998,0.08694349658044086
rand_write,16,3,126.6364034016927,0.7434534441428424,125.91233921051024,127.39783668518066,1.4854974746704244,0.0058707719437087625,32418.563825666668,190.40026607739344,32233.025566,32613.479551,380.4539850000001,0.005873186335498561,255.938564721,0.9408248989242816,255.186212545,256.993435249,1.8072227040000257,0.0036759794286956317,478.5493333333333,9.459306810402804,473.088,489.472,16.383999999999958,0.019766628331741774,607.5733333333333,17.053007867626576,593.92,626.688,32.76800000000003,0.028067406734374852,845.1413333333334,12.513486697692697,831.488,856.064,24.575999999999908,0.01480638350551154
rand_write,32,3,122.5458714167277,2.4383260145849928,119.75264835357666,124.24885272979736,4.496204376220703,0.019897251424270807,31371.020966,624.1490448481505,30656.011466,31806.839772,1150.8283059999994,0.01989571985956737,539.1454242993333,46.675648536132265,510.974826154,593.0230494709999,82.0482233169999,0.0865733926923174,1051.3066666666666,104.13296279917002,987.136,1171.456,184.31999999999994,0.09905098683464073,1280.6826666666666,120.76834481491136,1187.84,1417.216,229.37599999999998,0.09429997606608093,1695.744,180.22400000000005,1515.52,1875.968,360.4480000000001,0.106280193236715
