workload,base_result_set,compare_result_set,base_run_count,compare_run_count,base_bandwidth_mib_s_mean,compare_bandwidth_mib_s_mean,bandwidth_mib_s_mean_ratio,base_iops_mean,compare_iops_mean,iops_mean_ratio,base_clat_mean_us_mean,compare_clat_mean_us_mean,clat_mean_us_mean_ratio,base_clat_p99_us_mean,compare_clat_p99_us_mean,clat_p99_us_mean_ratio,base_clat_p999_us_mean,compare_clat_p999_us_mean,clat_p999_us_mean_ratio,base_clat_max_us_mean,compare_clat_max_us_mean,clat_max_us_mean_ratio,base_iops_last_over_first_mean,compare_iops_last_over_first_mean,iops_last_over_first_mean_ratio,base_clat_last_over_first_mean,compare_clat_last_over_first_mean,clat_last_over_first_mean_ratio,base_candidate_spike_count_mean,compare_candidate_spike_count_mean,candidate_spike_count_mean_ratio,base_bandwidth_mib_s_cv,compare_bandwidth_mib_s_cv,base_iops_cv,compare_iops_cv,base_clat_p99_us_cv,compare_clat_p99_us_cv,base_clat_p999_us_cv,compare_clat_p999_us_cv,base_clat_max_us_cv,compare_clat_max_us_cv
rand_write,legacy_root,rand_write_120s_repeat3,1,3,86.4094352722168,115.7038205464681,1.3390183627744447,22120.81566,29620.17816533333,1.3390183535995948,367.285041389,280.6651928193333,0.7641617849665551,1581.056,722.2613333333334,0.45682210708117443,5144.576,1567.4026666666668,0.30467091295116777,1040586.906,1763523.2793333333,1.6947390642385551,0.9537485537521213,1.0725918848469698,1.1246065649350758,1.0492933626030692,1.0630058969150915,1.0130683513312277,4.0,5.0,1.25,,0.027943873651359436,,0.027943876565882243,,0.10165844733269377,,0.3925895470655408,,1.5640363014857448
rand_write,legacy_root,rand_write_300s_repeat3,1,3,86.4094352722168,77.46516640981038,0.8964896734456236,22120.81566,19831.082785333332,0.896489672448784,367.285041389,415.5369333616666,1.1313745089922187,1581.056,2482.176,1.5699481865284974,5144.576,9011.199999999999,1.751592356687898,1040586.906,761457.4036666667,0.7317576256976913,0.9537485537521213,1.262697989050699,1.3239317470869514,1.0492933626030692,0.8061957349837474,0.7683225337323689,4.0,3.6666666666666665,0.9166666666666666,,0.07399336469576788,,0.0739933603397011,,0.2863309732903495,,0.2607807730072291,,1.5735948917300735
rand_write,rand_write_120s_repeat3,rand_write_300s_repeat3,3,3,115.7038205464681,77.46516640981038,0.6695126059272987,29620.17816533333,19831.082785333332,0.6695126097702918,280.6651928193333,415.5369333616666,1.480543166708782,722.2613333333334,2482.176,3.436672967863894,1567.4026666666668,9011.199999999999,5.749128919860626,1763523.2793333333,761457.4036666667,0.4317818837948776,1.0725918848469698,1.262697989050699,1.1772399240470222,1.0630058969150915,0.8061957349837474,0.7584113477859126,5.0,3.6666666666666665,0.7333333333333333,0.027943873651359436,0.07399336469576788,0.027943876565882243,0.0739933603397011,0.10165844733269377,0.2863309732903495,0.3925895470655408,0.2607807730072291,1.5640363014857448,1.5735948917300735
