workload,qd_from_filename,run_count,bandwidth_mib_s_mean,iops_mean,clat_mean_us_mean,clat_p99_us_mean,clat_p999_us_mean,bandwidth_mib_s_std,iops_std,clat_mean_us_std,clat_p99_us_std,clat_p999_us_std,bandwidth_mib_s_cv,iops_cv,clat_mean_us_cv,clat_p99_us_cv,clat_p999_us_cv
rand_read,1,3,15.465282758076986,3959.1124743333335,230.20101810000003,350.208,547.4986666666667,0.24069193638164557,61.617182870294876,2.110594516840901,10.836997370120514,12.51348669769277,0.015563371206772177,0.015563382770697987,0.009168484719403163,0.030944459778533082,0.022855739126961833
rand_read,4,3,63.99578317006429,16382.920569333333,228.08487353700002,389.80266666666665,531.7973333333333,0.28137554477853505,72.03206568875498,2.0542178358933105,2.3648267026007135,11.64542095990237,0.004396782582233572,0.004396778058216892,0.009006374706212485,0.006066727872395383,0.02189823120568933
rand_read,16,3,196.99451796213785,50430.596757666666,291.00218563100003,703.1466666666666,976.2133333333333,1.1409282846253366,292.07758816568276,0.7691161909566325,4.7296534052013115,4.729653405201402,0.005791675303597138,0.00579167424032673,0.0026429911146162188,0.00672641090317996,0.0048448973638290154
rand_read,32,3,257.65239429473877,65959.01301833334,418.967772098,1144.1493333333335,1591.9786666666666,0.4338429346397902,111.06385051799485,0.3955883794183667,9.459306810402804,9.459306810402804,0.0016838304019154585,0.0016838312981900534,0.0009441976346711349,0.008267545620853807,0.005941855257526151
rand_write,1,3,62.71040916442871,16053.864871,42.247618386999996,92.33066666666666,142.336,0.5009891283602036,128.25316151181272,1.0167477019004099,3.1283716744231893,3.5472400539010454,0.007988930945205508,0.007988927435379852,0.024066390975858488,0.03388226022148499,0.024921594353508915
rand_write,4,3,187.9832731882731,48123.718098000005,51.94375397133334,129.024,242.34666666666666,9.75408905669517,2497.0467668846013,3.4128788472297686,24.140134879490628,40.21509315335889,0.0518880690354085,0.05188806820369886,0.06570335384526241,0.18709801958930608,0.16594036017286076
rand_write,16,3,192.22979005177817,49210.826306,172.05879393466668,397.99466666666666,582.9973333333334,2.62971054819706,673.2058926568499,2.4567160244329607,6.25674334884638,18.918613620805566,0.01368003652029549,0.01368003634953737,0.014278351999641547,0.0157206713377559,0.03245060061018958
rand_write,32,3,193.00975481669107,49410.497428,344.60886997099993,1067.6906666666666,1600.1706666666666,3.9809600285581994,1019.1257976081974,20.4689500925006,460.25506148366617,729.5174166127449,0.020625693412952485,0.020625693944758345,0.059397629823698776,0.43107528786458704,0.45589975607565086
