1000, 443270, 1, 0, 0
2000, 478539, 1, 0, 0
3000, 757807, 1, 0, 0
4000, 658075, 1, 0, 0
5000, 704166, 1, 0, 0
6000, 797280, 1, 0, 0
7001, 604859, 1, 0, 0
8000, 555477, 1, 0, 0
9000, 444363, 1, 0, 0
10000, 438414, 1, 0, 0
11000, 444488, 1, 0, 0
12000, 437290, 1, 0, 0
13000, 433890, 1, 0, 0
14000, 435865, 1, 0, 0
15000, 441618, 1, 0, 0
16000, 454648, 1, 0, 0
17000, 440397, 1, 0, 0
18000, 440533, 1, 0, 0
19000, 437883, 1, 0, 0
20000, 440575, 1, 0, 0
21000, 445443, 1, 0, 0
22000, 454824, 1, 0, 0
23000, 451640, 1, 0, 0
24000, 438780, 1, 0, 0
25000, 441923, 1, 0, 0
26000, 430908, 1, 0, 0
27000, 438714, 1, 0, 0
28000, 446725, 1, 0, 0
29000, 439213, 1, 0, 0
30000, 441825, 1, 0, 0
30000, 306471, 1, 0, 0
