1000, 251884, 0, 0, 0
1000, 119641, 1, 0, 0
2000, 272100, 0, 0, 0
2000, 139204, 1, 0, 0
3000, 294015, 0, 0, 0
3000, 162084, 1, 0, 0
4000, 282262, 0, 0, 0
4000, 149035, 1, 0, 0
5000, 362671, 0, 0, 0
5000, 242241, 1, 0, 0
6000, 337960, 0, 0, 0
6000, 216286, 1, 0, 0
7000, 360497, 0, 0, 0
7000, 239143, 1, 0, 0
8000, 361935, 0, 0, 0
8000, 241159, 1, 0, 0
9000, 363295, 0, 0, 0
9000, 240722, 1, 0, 0
10000, 359479, 0, 0, 0
10000, 235828, 1, 0, 0
11000, 372294, 0, 0, 0
11000, 256295, 1, 0, 0
12000, 376830, 0, 0, 0
12000, 256823, 1, 0, 0
13000, 369329, 0, 0, 0
13000, 246659, 1, 0, 0
14000, 364242, 0, 0, 0
14000, 239320, 1, 0, 0
15000, 366846, 0, 0, 0
15000, 243717, 1, 0, 0
16000, 361962, 0, 0, 0
16000, 240162, 1, 0, 0
17000, 361799, 0, 0, 0
17000, 238545, 1, 0, 0
18000, 367134, 0, 0, 0
18000, 241032, 1, 0, 0
19000, 365954, 0, 0, 0
19000, 245661, 1, 0, 0
20000, 368004, 0, 0, 0
20000, 245196, 1, 0, 0
21000, 367324, 0, 0, 0
21000, 243053, 1, 0, 0
22000, 241515, 1, 0, 0
22000, 366674, 0, 0, 0
23000, 363097, 0, 0, 0
23000, 244030, 1, 0, 0
24000, 371826, 0, 0, 0
24000, 247779, 1, 0, 0
25000, 370453, 0, 0, 0
25000, 246452, 1, 0, 0
26000, 366195, 0, 0, 0
26000, 242735, 1, 0, 0
27000, 372727, 0, 0, 0
27000, 251090, 1, 0, 0
28000, 244025, 1, 0, 0
28000, 368391, 0, 0, 0
29000, 368358, 0, 0, 0
29000, 250993, 1, 0, 0
30000, 368718, 0, 0, 0
30000, 241399, 1, 0, 0
31000, 371586, 0, 0, 0
31000, 247558, 1, 0, 0
32000, 398563, 0, 0, 0
32000, 275267, 1, 0, 0
33000, 369448, 0, 0, 0
33000, 245240, 1, 0, 0
34000, 361388, 0, 0, 0
34000, 238697, 1, 0, 0
35000, 362630, 0, 0, 0
35000, 246410, 1, 0, 0
36000, 365096, 0, 0, 0
36000, 241046, 1, 0, 0
37000, 218855, 1, 0, 0
37000, 349404, 0, 0, 0
38000, 366929, 0, 0, 0
38000, 243748, 1, 0, 0
39000, 324376, 0, 0, 0
39000, 206811, 1, 0, 0
40000, 279621, 0, 0, 0
40000, 150819, 1, 0, 0
41000, 268768, 0, 0, 0
41000, 121131, 1, 0, 0
42000, 258268, 0, 0, 0
42000, 115299, 1, 0, 0
43000, 260571, 0, 0, 0
43000, 111953, 1, 0, 0
44000, 260622, 0, 0, 0
44000, 109725, 1, 0, 0
45000, 257140, 0, 0, 0
45000, 109954, 1, 0, 0
46000, 260649, 0, 0, 0
46000, 110431, 1, 0, 0
47000, 261137, 0, 0, 0
47000, 108747, 1, 0, 0
48000, 255284, 0, 0, 0
48000, 106305, 1, 0, 0
49000, 253846, 0, 0, 0
49000, 107232, 1, 0, 0
50000, 270345, 0, 0, 0
50000, 120281, 1, 0, 0
51000, 255987, 0, 0, 0
51000, 107425, 1, 0, 0
52000, 256016, 0, 0, 0
52000, 109910, 1, 0, 0
53000, 261194, 0, 0, 0
53000, 111312, 1, 0, 0
54000, 262053, 0, 0, 0
54000, 110129, 1, 0, 0
55000, 112042, 1, 0, 0
55000, 260871, 0, 0, 0
56000, 111687, 1, 0, 0
56000, 256564, 0, 0, 0
57000, 253884, 0, 0, 0
57000, 110005, 1, 0, 0
58000, 258628, 0, 0, 0
58000, 108312, 1, 0, 0
59000, 255182, 0, 0, 0
59000, 110319, 1, 0, 0
60000, 255631, 0, 0, 0
60000, 106690, 1, 0, 0
61000, 257734, 0, 0, 0
61000, 107347, 1, 0, 0
62000, 256779, 0, 0, 0
62000, 109334, 1, 0, 0
63000, 111072, 1, 0, 0
63000, 263111, 0, 0, 0
64000, 260943, 0, 0, 0
64000, 109626, 1, 0, 0
65000, 258252, 0, 0, 0
65000, 112744, 1, 0, 0
66000, 260750, 0, 0, 0
66000, 108221, 1, 0, 0
67000, 259645, 0, 0, 0
67000, 108006, 1, 0, 0
68000, 260385, 0, 0, 0
68000, 109415, 1, 0, 0
69000, 257565, 0, 0, 0
69000, 111326, 1, 0, 0
70000, 260135, 0, 0, 0
70000, 109136, 1, 0, 0
71000, 262725, 0, 0, 0
71000, 109846, 1, 0, 0
72000, 257164, 0, 0, 0
72000, 112265, 1, 0, 0
73000, 233087, 0, 0, 0
73000, 118948, 1, 0, 0
74000, 234719, 0, 0, 0
74000, 120228, 1, 0, 0
75000, 231107, 0, 0, 0
75000, 122127, 1, 0, 0
76000, 233918, 0, 0, 0
76000, 121284, 1, 0, 0
77000, 240557, 0, 0, 0
77000, 117067, 1, 0, 0
78000, 240037, 0, 0, 0
78000, 117824, 1, 0, 0
79000, 236798, 0, 0, 0
79000, 121749, 1, 0, 0
80000, 232843, 0, 0, 0
80000, 119142, 1, 0, 0
81000, 231747, 0, 0, 0
81000, 120081, 1, 0, 0
82000, 233137, 0, 0, 0
82000, 121022, 1, 0, 0
83000, 120148, 1, 0, 0
83000, 233541, 0, 0, 0
84000, 120512, 1, 0, 0
84000, 235164, 0, 0, 0
85000, 233971, 0, 0, 0
85000, 124648, 1, 0, 0
86000, 234426, 0, 0, 0
86000, 120551, 1, 0, 0
87000, 235967, 0, 0, 0
87000, 120835, 1, 0, 0
88000, 233220, 0, 0, 0
88000, 123489, 1, 0, 0
89000, 234756, 0, 0, 0
89000, 119747, 1, 0, 0
90000, 235058, 0, 0, 0
90000, 122072, 1, 0, 0
91000, 231712, 0, 0, 0
91000, 121578, 1, 0, 0
92000, 235938, 0, 0, 0
92000, 121580, 1, 0, 0
93000, 235413, 0, 0, 0
93000, 121717, 1, 0, 0
94000, 233966, 0, 0, 0
94000, 125424, 1, 0, 0
95000, 238489, 0, 0, 0
95000, 121338, 1, 0, 0
96000, 233551, 0, 0, 0
96000, 120246, 1, 0, 0
97000, 231630, 0, 0, 0
97000, 121848, 1, 0, 0
98000, 235379, 0, 0, 0
98000, 122261, 1, 0, 0
99000, 233649, 0, 0, 0
99000, 120562, 1, 0, 0
100000, 234239, 0, 0, 0
100000, 124689, 1, 0, 0
101000, 240360, 0, 0, 0
101000, 128367, 1, 0, 0
102000, 231912, 0, 0, 0
102000, 117439, 1, 0, 0
103000, 232410, 0, 0, 0
103000, 121619, 1, 0, 0
104000, 232924, 0, 0, 0
104000, 120168, 1, 0, 0
105000, 232883, 0, 0, 0
105000, 118713, 1, 0, 0
106000, 245749, 0, 0, 0
106000, 115010, 1, 0, 0
107000, 248392, 0, 0, 0
107000, 111782, 1, 0, 0
108000, 233622, 0, 0, 0
108000, 118889, 1, 0, 0
109000, 230386, 0, 0, 0
109000, 117142, 1, 0, 0
110000, 229143, 0, 0, 0
110000, 119676, 1, 0, 0
111000, 235996, 0, 0, 0
111000, 119809, 1, 0, 0
112000, 233344, 0, 0, 0
112000, 124471, 1, 0, 0
113000, 233084, 0, 0, 0
113000, 119159, 1, 0, 0
114000, 231011, 0, 0, 0
114000, 120526, 1, 0, 0
115000, 232713, 0, 0, 0
115000, 119638, 1, 0, 0
116000, 232857, 0, 0, 0
116000, 118150, 1, 0, 0
117000, 234805, 0, 0, 0
117000, 122597, 1, 0, 0
118000, 228695, 0, 0, 0
118000, 117660, 1, 0, 0
119000, 232320, 0, 0, 0
119000, 116997, 1, 0, 0
120000, 232261, 0, 0, 0
120000, 120232, 1, 0, 0
121000, 232225, 0, 0, 0
121000, 119021, 1, 0, 0
122000, 250999, 0, 0, 0
122000, 114900, 1, 0, 0
123000, 261327, 0, 0, 0
123000, 108705, 1, 0, 0
124000, 261191, 0, 0, 0
124000, 110314, 1, 0, 0
125000, 262274, 0, 0, 0
125000, 109178, 1, 0, 0
126000, 261693, 0, 0, 0
126000, 109891, 1, 0, 0
127000, 109257, 1, 0, 0
127000, 264015, 0, 0, 0
128000, 260998, 0, 0, 0
128000, 109130, 1, 0, 0
129000, 262553, 0, 0, 0
129000, 110214, 1, 0, 0
130000, 261752, 0, 0, 0
130000, 109090, 1, 0, 0
131000, 260881, 0, 0, 0
131000, 109144, 1, 0, 0
132000, 109936, 1, 0, 0
132000, 262591, 0, 0, 0
133000, 261661, 0, 0, 0
133000, 108279, 1, 0, 0
134000, 260263, 0, 0, 0
134000, 109139, 1, 0, 0
135000, 259988, 0, 0, 0
135000, 108173, 1, 0, 0
136000, 262439, 0, 0, 0
136000, 108570, 1, 0, 0
137000, 259793, 0, 0, 0
137000, 108188, 1, 0, 0
138000, 260432, 0, 0, 0
138000, 108863, 1, 0, 0
139000, 259835, 0, 0, 0
139000, 108381, 1, 0, 0
140000, 258628, 0, 0, 0
140000, 107770, 1, 0, 0
141000, 263019, 0, 0, 0
141000, 111586, 1, 0, 0
142000, 261701, 0, 0, 0
142000, 110559, 1, 0, 0
143000, 261419, 0, 0, 0
143000, 110616, 1, 0, 0
144000, 263213, 0, 0, 0
144000, 109238, 1, 0, 0
145000, 283922, 0, 0, 0
145000, 107821, 1, 0, 0
146000, 289031, 0, 0, 0
146000, 101682, 1, 0, 0
147000, 288730, 0, 0, 0
147000, 100698, 1, 0, 0
148000, 101717, 1, 0, 0
148000, 289803, 0, 0, 0
149000, 102410, 1, 0, 0
149000, 288352, 0, 0, 0
150000, 288740, 0, 0, 0
150000, 101471, 1, 0, 0
151000, 289770, 0, 0, 0
151000, 100556, 1, 0, 0
152000, 289827, 0, 0, 0
152000, 101489, 1, 0, 0
153000, 289638, 0, 0, 0
153000, 100664, 1, 0, 0
154000, 287109, 0, 0, 0
154000, 101406, 1, 0, 0
155000, 289441, 0, 0, 0
155000, 102128, 1, 0, 0
156000, 101617, 1, 0, 0
156000, 289435, 0, 0, 0
157000, 289681, 0, 0, 0
157000, 102710, 1, 0, 0
158000, 288782, 0, 0, 0
158000, 101007, 1, 0, 0
159000, 287425, 0, 0, 0
159000, 101203, 1, 0, 0
160000, 303772, 0, 0, 0
160000, 119152, 1, 0, 0
161000, 326266, 0, 0, 0
161000, 161829, 1, 0, 0
162000, 306229, 0, 0, 0
162000, 130005, 1, 0, 0
163000, 306068, 0, 0, 0
163000, 137523, 1, 0, 0
164000, 144773, 1, 0, 0
164000, 282466, 0, 0, 0
165000, 265358, 0, 0, 0
165000, 130278, 1, 0, 0
166000, 255290, 0, 0, 0
166000, 115827, 1, 0, 0
167000, 254485, 0, 0, 0
167000, 112842, 1, 0, 0
168000, 252394, 0, 0, 0
168000, 111112, 1, 0, 0
169000, 264062, 0, 0, 0
169000, 126498, 1, 0, 0
170000, 261275, 0, 0, 0
170000, 106703, 1, 0, 0
171000, 268846, 0, 0, 0
171000, 106477, 1, 0, 0
172000, 265506, 0, 0, 0
172000, 102893, 1, 0, 0
173000, 109670, 1, 0, 0
173000, 267920, 0, 0, 0
174000, 264205, 0, 0, 0
174000, 103670, 1, 0, 0
175000, 103106, 1, 0, 0
175000, 263994, 0, 0, 0
176000, 265784, 0, 0, 0
176000, 103742, 1, 0, 0
177000, 266072, 0, 0, 0
177000, 102607, 1, 0, 0
178000, 265523, 0, 0, 0
178000, 102894, 1, 0, 0
179000, 267787, 0, 0, 0
179000, 101426, 1, 0, 0
180000, 266113, 0, 0, 0
180000, 262241, 0, 0, 0
180000, 102163, 1, 0, 0
