1002, 152019, 1, 0, 0
2002, 124984, 1, 0, 0
3006, 121920, 1, 0, 0
4006, 127815, 1, 0, 0
5007, 125362, 1, 0, 0
6006, 146040, 1, 0, 0
7007, 152232, 1, 0, 0
8006, 146074, 1, 0, 0
9005, 135267, 1, 0, 0
10007, 134806, 1, 0, 0
11009, 111600, 1, 0, 0
12010, 123324, 1, 0, 0
13008, 124348, 1, 0, 0
14006, 150264, 1, 0, 0
15006, 142772, 1, 0, 0
16006, 155323, 1, 0, 0
17007, 152580, 1, 0, 0
18006, 132208, 1, 0, 0
19007, 134629, 1, 0, 0
20007, 128516, 1, 0, 0
21007, 131540, 1, 0, 0
22006, 152200, 1, 0, 0
23004, 149470, 1, 0, 0
24006, 156047, 1, 0, 0
25006, 150518, 1, 0, 0
26006, 147643, 1, 0, 0
27006, 151340, 1, 0, 0
28006, 149029, 1, 0, 0
29005, 136889, 1, 0, 0
30006, 108751, 1, 0, 0
31004, 124613, 1, 0, 0
32006, 128883, 1, 0, 0
33006, 131756, 1, 0, 0
34006, 146256, 1, 0, 0
35005, 152981, 1, 0, 0
36007, 148855, 1, 0, 0
37006, 141077, 1, 0, 0
38004, 151787, 1, 0, 0
39004, 151415, 1, 0, 0
40006, 157178, 1, 0, 0
41006, 146782, 1, 0, 0
42007, 141422, 1, 0, 0
43008, 126176, 1, 0, 0
44006, 122052, 1, 0, 0
45007, 129320, 1, 0, 0
46005, 144184, 1, 0, 0
47006, 152255, 1, 0, 0
48005, 150801, 1, 0, 0
49005, 155544, 1, 0, 0
50007, 153089, 1, 0, 0
51005, 154777, 1, 0, 0
52006, 148460, 1, 0, 0
53006, 150882, 1, 0, 0
54008, 159345, 1, 0, 0
55009, 149480, 1, 0, 0
56009, 151828, 1, 0, 0
57008, 150793, 1, 0, 0
58006, 134112, 1, 0, 0
59007, 114773, 1, 0, 0
60007, 112456, 1, 0, 0
61006, 130346, 1, 0, 0
62005, 138056, 1, 0, 0
63007, 147952, 1, 0, 0
64007, 149564, 1, 0, 0
65005, 154092, 1, 0, 0
66008, 143904, 1, 0, 0
67006, 126545, 1, 0, 0
68007, 125224, 1, 0, 0
69009, 135872, 1, 0, 0
70009, 143440, 1, 0, 0
71009, 152300, 1, 0, 0
72010, 142201, 1, 0, 0
73011, 140651, 1, 0, 0
74012, 134304, 1, 0, 0
75013, 133134, 1, 0, 0
76014, 131136, 1, 0, 0
77015, 128800, 1, 0, 0
78016, 150137, 1, 0, 0
79017, 152316, 1, 0, 0
80018, 153762, 1, 0, 0
81018, 156288, 1, 0, 0
82019, 138333, 1, 0, 0
83020, 127872, 1, 0, 0
84021, 131036, 1, 0, 0
85022, 136491, 1, 0, 0
86023, 134149, 1, 0, 0
87024, 133002, 1, 0, 0
88025, 132020, 1, 0, 0
89026, 112375, 1, 0, 0
90027, 117492, 1, 0, 0
91028, 131304, 1, 0, 0
92029, 128703, 1, 0, 0
93030, 133236, 1, 0, 0
94031, 143748, 1, 0, 0
95032, 152355, 1, 0, 0
96033, 148304, 1, 0, 0
97034, 149322, 1, 0, 0
98035, 135632, 1, 0, 0
99036, 127232, 1, 0, 0
100037, 133856, 1, 0, 0
101038, 132016, 1, 0, 0
102038, 144040, 1, 0, 0
103040, 152767, 1, 0, 0
104040, 149456, 1, 0, 0
105041, 156387, 1, 0, 0
106042, 151348, 1, 0, 0
107042, 151436, 1, 0, 0
108043, 150112, 1, 0, 0
109043, 150052, 1, 0, 0
110044, 128712, 1, 0, 0
111044, 121804, 1, 0, 0
112045, 123816, 1, 0, 0
113046, 126872, 1, 0, 0
114047, 145224, 1, 0, 0
115048, 142092, 1, 0, 0
116048, 144488, 1, 0, 0
117050, 153422, 1, 0, 0
118051, 129830, 1, 0, 0
119052, 104968, 1, 0, 0
120052, 108200, 1, 0, 0
