experiment_id,phase_order,cycle,position,ratio,plateau_window,plateau_bandwidth_mib_s,plateau_fraction,transition_threshold_mib_s,consecutive_samples,transition_sec,transition_found,first_third_bandwidth_mib_s,plateau_over_first_third,last_over_first_total_bandwidth,last_over_first_read_bandwidth,last_over_first_write_bandwidth,last_over_first_read_clat,last_over_first_write_clat
mixed_ratio_sweep_repro2_32g_20260724,1,1,1,50:50,last_third,180.02571614583334,0.8,144.02057291666668,5,41.639,True,120.7085705773305,1.4914079032234253,1.4914079032234253,1.4903335411343193,1.4924840112890767,0.8113516309394508,0.5558430886289414
mixed_ratio_sweep_repro2_32g_20260724,2,1,2,70:30,last_third,205.27777599897541,0.8,164.22222079918035,5,37.03,True,153.21481064618644,1.3398037378580596,1.3398037378580596,1.3401727988442829,1.3389433991636792,0.904618354397351,0.546145345273075
mixed_ratio_sweep_repro2_32g_20260724,3,1,3,90:10,last_third,214.6400646772541,0.8,171.7120517418033,5,40.053,True,161.97158037605934,1.3251711453263042,1.3251711453263042,1.3256461226815872,1.3209022851822414,0.8544952091377712,0.5574886373095013
mixed_ratio_sweep_repro2_32g_20260724,4,2,1,70:30,last_third,187.13479764344262,0.8,149.7078381147541,5,41.042,True,144.22219279661016,1.2975450866105616,1.2975450866105616,1.2981031769071043,1.2962441593100618,0.9374828548814227,0.6006418228382345
mixed_ratio_sweep_repro2_32g_20260724,5,2,2,90:10,last_third,205.67158683401638,0.8,164.53726946721312,5,44.046,True,148.57638704978814,1.3842817887683294,1.3842817887683296,1.3846201586325693,1.381242923336649,0.8595037277058593,0.5083235319708671
mixed_ratio_sweep_repro2_32g_20260724,6,2,3,50:50,last_third,192.45234054815575,0.8,153.9618724385246,5,47.055,True,127.68362685381356,1.5072593510246746,1.5072593510246746,1.5060546362799887,1.5084656822735434,0.867848679874362,0.540657671988544
mixed_ratio_sweep_repro2_32g_20260724,7,3,1,90:10,last_third,202.73687243852459,0.8,162.18949795081969,5,46.067,True,151.4908136917373,1.3382783252525523,1.3382783252525525,1.3386396657156174,1.335033460124086,0.8944715826062335,0.5056550718428002
mixed_ratio_sweep_repro2_32g_20260724,8,3,2,50:50,last_third,190.39658043032787,0.8,152.3172643442623,5,50.067,True,121.62276549258475,1.5654682711678367,1.5654682711678367,1.5639749975177972,1.5669638637641077,0.8472572507699467,0.5360128371178798
mixed_ratio_sweep_repro2_32g_20260724,9,3,3,70:30,last_third,205.24772669057376,0.8,164.19818135245902,5,53.041,True,127.05433990995763,1.615432631707277,1.615432631707277,1.615771836755741,1.6146418782429224,0.7825838936491367,0.496357187326495
