ratio,session1_experiment_id,session2_experiment_id,session1_total_bandwidth_mib_s_mean,session2_total_bandwidth_mib_s_mean,session2_vs_session1_total_bandwidth_delta_pct,session1_total_bandwidth_cv,session2_total_bandwidth_cv,session1_bandwidth_rank,session2_bandwidth_rank,session1_read_clat_p99_ms_mean,session2_read_clat_p99_ms_mean,session2_vs_session1_read_p99_delta_pct,session1_read_clat_p999_ms_mean,session2_read_clat_p999_ms_mean,session2_vs_session1_read_p999_delta_pct
90:10,mixed_ratio_sweep_32g_20260724,mixed_ratio_sweep_repro2_32g_20260724,109.21464729309082,194.29995409647623,77.90649781164298,0.5829710328827047,0.03568732414695249,2,1,3.013290666666667,0.5884586666666667,-80.47122791119166,5.687978666666667,0.8942933333333333,-84.2774843975036
70:30,mixed_ratio_sweep_32g_20260724,mixed_ratio_sweep_repro2_32g_20260724,129.52182737986246,182.03494675954184,40.54383762334404,0.3968914089290939,0.03613737622521816,1,2,1.8213546666666667,0.626688,-65.59220389805097,3.6427093333333334,0.9707520000000001,-73.35082458770614
50:50,mixed_ratio_sweep_32g_20260724,mixed_ratio_sweep_repro2_32g_20260724,102.47422726949056,167.35950756072998,63.31863339706061,0.35112412250408975,0.03546718111898098,3,3,2.2705493333333333,0.6894933333333333,-69.63319302465423,5.881856,1.400832,-76.18384401114207
