1001, 1310633, 0, 0, 0
1001, 1172007, 1, 0, 0
2003, 718621, 1, 0, 0
2003, 880865, 0, 0, 0
3000, 318502, 1, 0, 0
3000, 436481, 0, 0, 0
4000, 515619, 1, 0, 0
4000, 631847, 0, 0, 0
5000, 689081, 0, 0, 0
5000, 555287, 1, 0, 0
6000, 332801, 1, 0, 0
6000, 460221, 0, 0, 0
7000, 375668, 1, 0, 0
7000, 491159, 0, 0, 0
8000, 592663, 1, 0, 0
8000, 706842, 0, 0, 0
9001, 832284, 1, 0, 0
9001, 907327, 0, 0, 0
10000, 802383, 0, 0, 0
10000, 693570, 1, 0, 0
11000, 325757, 1, 0, 0
11000, 456545, 0, 0, 0
12000, 818205, 0, 0, 0
12000, 673385, 1, 0, 0
13000, 611178, 1, 0, 0
13000, 721517, 0, 0, 0
14000, 1150090, 0, 0, 0
14000, 1092563, 1, 0, 0
15000, 516508, 1, 0, 0
15000, 644056, 0, 0, 0
16000, 818024, 0, 0, 0
16000, 681968, 1, 0, 0
17001, 489399, 1, 0, 0
17001, 628188, 0, 0, 0
18000, 989298, 0, 0, 0
18000, 897784, 1, 0, 0
19000, 1212479, 0, 0, 0
19000, 1129769, 1, 0, 0
20000, 1088694, 0, 0, 0
20000, 983863, 1, 0, 0
21000, 532626, 0, 0, 0
21000, 420440, 1, 0, 0
22000, 833390, 0, 0, 0
22000, 735071, 1, 0, 0
23000, 757892, 1, 0, 0
23000, 844568, 0, 0, 0
24000, 619648, 0, 0, 0
24000, 511848, 1, 0, 0
25000, 860794, 0, 0, 0
25000, 707365, 1, 0, 0
26002, 512519, 1, 0, 0
26002, 627456, 0, 0, 0
27000, 768757, 1, 0, 0
27000, 880450, 0, 0, 0
28000, 801215, 1, 0, 0
28000, 905051, 0, 0, 0
29000, 932874, 1, 0, 0
29000, 1018481, 0, 0, 0
30000, 581390, 0, 0, 0
30000, 449917, 1, 0, 0
31000, 703775, 0, 0, 0
31000, 579294, 1, 0, 0
32000, 817395, 0, 0, 0
32000, 698547, 1, 0, 0
33000, 616012, 0, 0, 0
33000, 485040, 1, 0, 0
34001, 717247, 1, 0, 0
34001, 792546, 0, 0, 0
35004, 777718, 0, 0, 0
35004, 656127, 1, 0, 0
36000, 464562, 1, 0, 0
36000, 592282, 0, 0, 0
37000, 604699, 0, 0, 0
37000, 492711, 1, 0, 0
38000, 720988, 1, 0, 0
38000, 849391, 0, 0, 0
39000, 843950, 0, 0, 0
39000, 733371, 1, 0, 0
40000, 512119, 1, 0, 0
40000, 642617, 0, 0, 0
41000, 620033, 0, 0, 0
41000, 519091, 1, 0, 0
42000, 757896, 0, 0, 0
42000, 620692, 1, 0, 0
43000, 759282, 0, 0, 0
43000, 637878, 1, 0, 0
44000, 445090, 1, 0, 0
44000, 547115, 0, 0, 0
45000, 693863, 0, 0, 0
45000, 579133, 1, 0, 0
46000, 699945, 1, 0, 0
46000, 805437, 0, 0, 0
47000, 390942, 1, 0, 0
47000, 533098, 0, 0, 0
48000, 636951, 1, 0, 0
48000, 729375, 0, 0, 0
49000, 918613, 0, 0, 0
49000, 796707, 1, 0, 0
50000, 791885, 1, 0, 0
50000, 916674, 0, 0, 0
51000, 925841, 0, 0, 0
51000, 791094, 1, 0, 0
52000, 880845, 0, 0, 0
52000, 757909, 1, 0, 0
53000, 427230, 1, 0, 0
53000, 552348, 0, 0, 0
54000, 347430, 1, 0, 0
54000, 469841, 0, 0, 0
55000, 749173, 1, 0, 0
