1000, 280000, 0, 0, 0
2000, 298704, 0, 0, 0
3000, 303296, 0, 0, 0
4000, 278008, 0, 0, 0
5000, 300664, 0, 0, 0
6000, 298245, 0, 0, 0
7000, 299337, 0, 0, 0
8000, 319854, 0, 0, 0
9000, 336470, 0, 0, 0
10000, 330005, 0, 0, 0
11000, 351657, 0, 0, 0
12000, 297877, 0, 0, 0
13000, 305558, 0, 0, 0
14000, 287879, 0, 0, 0
15000, 294090, 0, 0, 0
16000, 281657, 0, 0, 0
17000, 291071, 0, 0, 0
18000, 287336, 0, 0, 0
19000, 278541, 0, 0, 0
20000, 287853, 0, 0, 0
21001, 397602, 0, 0, 0
22000, 308877, 0, 0, 0
23000, 365557, 0, 0, 0
24000, 411735, 0, 0, 0
25000, 288676, 0, 0, 0
26000, 300297, 0, 0, 0
27000, 277913, 0, 0, 0
28000, 282246, 0, 0, 0
29000, 287565, 0, 0, 0
30000, 277827, 0, 0, 0
31000, 282494, 0, 0, 0
32000, 270455, 0, 0, 0
33000, 284627, 0, 0, 0
34000, 285213, 0, 0, 0
35000, 279119, 0, 0, 0
36000, 304626, 0, 0, 0
37000, 310830, 0, 0, 0
38000, 287133, 0, 0, 0
39000, 276200, 0, 0, 0
40000, 284180, 0, 0, 0
41000, 342689, 0, 0, 0
42000, 271658, 0, 0, 0
43000, 269670, 0, 0, 0
44000, 280153, 0, 0, 0
45000, 284168, 0, 0, 0
46000, 279557, 0, 0, 0
47000, 279387, 0, 0, 0
48000, 288386, 0, 0, 0
49000, 299406, 0, 0, 0
50000, 289088, 0, 0, 0
51000, 283983, 0, 0, 0
52000, 280529, 0, 0, 0
53000, 277833, 0, 0, 0
54000, 277594, 0, 0, 0
55000, 286107, 0, 0, 0
56000, 285292, 0, 0, 0
57000, 274237, 0, 0, 0
58000, 273893, 0, 0, 0
59000, 288541, 0, 0, 0
60000, 284730, 0, 0, 0
61000, 288987, 0, 0, 0
62000, 279783, 0, 0, 0
63000, 280193, 0, 0, 0
64000, 293210, 0, 0, 0
65000, 274007, 0, 0, 0
66000, 286931, 0, 0, 0
67000, 290612, 0, 0, 0
68000, 270359, 0, 0, 0
69000, 283383, 0, 0, 0
70000, 293736, 0, 0, 0
71000, 276035, 0, 0, 0
72000, 269512, 0, 0, 0
73000, 282175, 0, 0, 0
74000, 286375, 0, 0, 0
75000, 293048, 0, 0, 0
76000, 275357, 0, 0, 0
77000, 290700, 0, 0, 0
78000, 285308, 0, 0, 0
79000, 279656, 0, 0, 0
80000, 289795, 0, 0, 0
81000, 310056, 0, 0, 0
82000, 283154, 0, 0, 0
83000, 293739, 0, 0, 0
84000, 308811, 0, 0, 0
85000, 289883, 0, 0, 0
86000, 277502, 0, 0, 0
87000, 278055, 0, 0, 0
88000, 287210, 0, 0, 0
89000, 278150, 0, 0, 0
90000, 290148, 0, 0, 0
91000, 272918, 0, 0, 0
92000, 285902, 0, 0, 0
93000, 286541, 0, 0, 0
94000, 273201, 0, 0, 0
95000, 284933, 0, 0, 0
96000, 285952, 0, 0, 0
97000, 276779, 0, 0, 0
98000, 283758, 0, 0, 0
99000, 287686, 0, 0, 0
100000, 280786, 0, 0, 0
101000, 271022, 0, 0, 0
102000, 286588, 0, 0, 0
103000, 299050, 0, 0, 0
104000, 271110, 0, 0, 0
105000, 287778, 0, 0, 0
106000, 273347, 0, 0, 0
107000, 290547, 0, 0, 0
108000, 294640, 0, 0, 0
109000, 272487, 0, 0, 0
110000, 289666, 0, 0, 0
111000, 289786, 0, 0, 0
112000, 272896, 0, 0, 0
113000, 284344, 0, 0, 0
114000, 288563, 0, 0, 0
115000, 278584, 0, 0, 0
116000, 276834, 0, 0, 0
117000, 280790, 0, 0, 0
118000, 286335, 0, 0, 0
119000, 279997, 0, 0, 0
